year.x	author.x	title.x	filename.x	year.y	author.y	title.y	filename.y	same.author	train.or.test	case.id	answer	author.seen
1864	sw	toh	1864-sw-toh	1884	es	b	1884-es-b	FALSE	train	1864-sw-toh 1884-es-b	0	TRUE
1892	wta	fftr	1892-wta-fftr	1908	hm	tlotm	1908-hm-tlotm	FALSE	train	1892-wta-fftr 1908-hm-tlotm	0	TRUE
1850	sw	www-v2	1850-sw-www-v2	1899	amd	thos	1899-amd-thos	FALSE	train	1850-sw-www-v2 1899-amd-thos	0	TRUE
1852	tsa	hhalp	1852-tsa-hhalp	1867	wdh	vl	1867-wdh-vl	FALSE	train	1852-tsa-hhalp 1867-wdh-vl	0	TRUE
1853	tsa	hlas	1853-tsa-hlas	1872	cdw	bs	1872-cdw-bs	FALSE	train	1853-tsa-hlas 1872-cdw-bs	0	TRUE
1916	ga	mb	1916-ga-mb	1922	ga	sf	1922-ga-sf	TRUE	train	1916-ga-mb 1922-ga-sf	1	TRUE
1866	wta	hah	1866-wta-hah	1871	wdh	ss	1871-wdh-ss	FALSE	train	1866-wta-hah 1871-wdh-ss	0	TRUE
1871	sw	o	1871-sw-o	1919	es	tpc	1919-es-tpc	FALSE	train	1871-sw-o 1919-es-tpc	0	TRUE
1868	amd	sa	1868-amd-sa	1897	amd	ha	1897-amd-ha	TRUE	train	1868-amd-sa 1897-amd-ha	1	TRUE
1871	sw	thit	1871-sw-thit	1920	rwc	tlrf	1920-rwc-tlrf	FALSE	train	1871-sw-thit 1920-rwc-tlrf	0	TRUE
1873	wdh	aca	1873-wdh-aca	1886	wdh	tmc	1886-wdh-tmc	TRUE	train	1873-wdh-aca 1886-wdh-tmc	1	TRUE
1874	cdw	batsot	1874-cdw-batsot	1889	wdh	ahonf-v1	1889-wdh-ahonf-v1	FALSE	train	1874-cdw-batsot 1889-wdh-ahonf-v1	0	TRUE
1871	sw	thit	1871-sw-thit	1889	lma	ll-v3	1889-lma-ll-v3	FALSE	train	1871-sw-thit 1889-lma-ll-v3	0	TRUE
1882	sw	n	1882-sw-n	1890	amd	algiop	1890-amd-algiop	FALSE	train	1882-sw-n 1890-amd-algiop	0	TRUE
1854	lma	ff	1854-lma-ff	1894	wdh	atfa	1894-wdh-atfa	FALSE	train	1854-lma-ff 1894-wdh-atfa	0	TRUE
1864	sw	toh-v2	1864-sw-toh-v2	1874	amd	sd	1874-amd-sd	FALSE	train	1864-sw-toh-v2 1874-amd-sd	0	TRUE
1907	mt	cfma	1907-mt-cfma	1908	hm	tlotm	1908-hm-tlotm	FALSE	train	1907-mt-cfma 1908-hm-tlotm	0	TRUE
1853	tsa	fpotwol	1853-tsa-fpotwol	1919	rwc	tct	1919-rwc-tct	FALSE	train	1853-tsa-fpotwol 1919-rwc-tct	0	TRUE
1896	rwc	tmoc	1896-rwc-tmoc	1907	amd	hgs	1907-amd-hgs	FALSE	train	1896-rwc-tmoc 1907-amd-hgs	0	TRUE
1867	amd	sd	1867-amd-sd	1906	amd	algioq	1906-amd-algioq	TRUE	train	1867-amd-sd 1906-amd-algioq	1	TRUE
1902	wdh	tfotpb	1902-wdh-tfotpb	1909	wdh	sec	1909-wdh-sec	TRUE	train	1902-wdh-tfotpb 1909-wdh-sec	1	TRUE
1864	wta	waw	1864-wta-waw	1899	mh	wgwn	1899-mh-wgwn	FALSE	train	1864-wta-waw 1899-mh-wgwn	0	TRUE
1889	wdh	ahonf-v2	1889-wdh-ahonf-v2	1890	wdh	abt	1890-wdh-abt	TRUE	train	1889-wdh-ahonf-v2 1890-wdh-abt	1	TRUE
1877	sw	pn-?	1877-sw-pn-?	1894	wta	its	1894-wta-its	FALSE	train	1877-sw-pn-? 1894-wta-its	0	TRUE
1856	tsa	twg	1856-tsa-twg	1856	tsa	woc	1856-tsa-woc	TRUE	train	1856-tsa-twg 1856-tsa-woc	1	TRUE
1875	amd	da	1875-amd-da	1905	hm	tpe	1905-hm-tpe	FALSE	train	1875-amd-da 1905-hm-tpe	0	TRUE
1853	tsa	hlas	1853-tsa-hlas	1856	tsa	fan	1856-tsa-fan	TRUE	train	1853-tsa-hlas 1856-tsa-fan	1	TRUE
1880	cdw	mwotn	1880-cdw-mwotn	1900	ga	sn	1900-ga-sn	FALSE	train	1880-cdw-mwotn 1900-ga-sn	0	TRUE
1851	tsa	tlasorl	1851-tsa-tlasorl	1864	sw	mh-v2	1864-sw-mh-v2	FALSE	train	1851-tsa-tlasorl 1864-sw-mh-v2	0	TRUE
1868	wta	dtr	1868-wta-dtr	1876	lma	rib	1876-lma-rib	FALSE	train	1868-wta-dtr 1876-lma-rib	0	TRUE
1897	amd	hpitw	1897-amd-hpitw	1903	amd	hgs	1903-amd-hgs	TRUE	train	1897-amd-hpitw 1903-amd-hgs	1	TRUE
1889	mt	acyikac	1889-mt-acyikac	1915	wdh	tdots	1915-wdh-tdots	FALSE	train	1889-mt-acyikac 1915-wdh-tdots	0	TRUE
1851	tsa	ttw	1851-tsa-ttw	1910	hm	sh	1910-hm-sh	FALSE	train	1851-tsa-ttw 1910-hm-sh	0	TRUE
1851	tsa	lilfawwrt	1851-tsa-lilfawwrt	1881	cdw	wi-2	1881-cdw-wi-2	FALSE	train	1851-tsa-lilfawwrt 1881-cdw-wi-2	0	TRUE
1897	amd	ha	1897-amd-ha	1899	amd	thos	1899-amd-thos	TRUE	train	1897-amd-ha 1899-amd-thos	1	TRUE
1860	wta	lbl	1860-wta-lbl	1896	wta	fye	1896-wta-fye	TRUE	train	1860-wta-lbl 1896-wta-fye	1	TRUE
1893	wdh	tcob	1893-wdh-tcob	1908	amd	algios	1908-amd-algios	FALSE	train	1893-wdh-tcob 1908-amd-algios	0	TRUE
1870	sw	wsc	1870-sw-wsc	1907	ga	a	1907-ga-a	FALSE	train	1870-sw-wsc 1907-ga-a	0	TRUE
1873	cfw	tosh	1873-cfw-tosh	1889	tsa	hbe	1889-tsa-hbe	FALSE	train	1873-cfw-tosh 1889-tsa-hbe	0	TRUE
1906	es	ha	1906-es-ha	1920	hm	tpm	1920-hm-tpm	FALSE	train	1906-es-ha 1920-hm-tpm	0	TRUE
1903	amd	hbkh	1903-amd-hbkh	1914	amd	tgamm	1914-amd-tgamm	TRUE	train	1903-amd-hbkh 1914-amd-tgamm	1	TRUE
1868	wta	osb	1868-wta-osb	1906	ga	r	1906-ga-r	FALSE	train	1868-wta-osb 1906-ga-r	0	TRUE
1897	amd	hpitw	1897-amd-hpitw	1914	amd	tgamm	1914-amd-tgamm	TRUE	train	1897-amd-hpitw 1914-amd-tgamm	1	TRUE
1868	wta	dtr	1868-wta-dtr	1892	wta	fftr	1892-wta-fftr	TRUE	train	1868-wta-dtr 1892-wta-fftr	1	TRUE
1913	hm	pc	1913-hm-pc	1914	amd	tgamm	1914-amd-tgamm	FALSE	train	1913-hm-pc 1914-amd-tgamm	0	TRUE
1898	wdh	aoec	1898-wdh-aoec	1903	wdh	qs	1903-wdh-qs	TRUE	train	1898-wdh-aoec 1903-wdh-qs	1	TRUE
1879	amd	hm	1879-amd-hm	1893	amd	itkc	1893-amd-itkc	TRUE	train	1879-amd-hm 1893-amd-itkc	1	TRUE
1874	amd	sd	1874-amd-sd	1906	amd	ael	1906-amd-ael	TRUE	train	1874-amd-sd 1906-amd-ael	1	TRUE
1861	sw	tcobh	1861-sw-tcobh	1912	amd	tcitlorh	1912-amd-tcitlorh	FALSE	train	1861-sw-tcobh 1912-amd-tcitlorh	0	TRUE
1876	lma	rib	1876-lma-rib	1889	lma	ll-v3	1889-lma-ll-v3	TRUE	train	1876-lma-rib 1889-lma-ll-v3	1	TRUE
1902	ga	tc	1902-ga-tc	1919	rwc	tct	1919-rwc-tct	FALSE	train	1902-ga-tc 1919-rwc-tct	0	TRUE
1881	sw	aloc	1881-sw-aloc	1913	amd	trhcag	1913-amd-trhcag	FALSE	train	1881-sw-aloc 1913-amd-trhcag	0	TRUE
1906	ga	r	1906-ga-r	1922	ga	sf	1922-ga-sf	TRUE	train	1906-ga-r 1922-ga-sf	1	TRUE
1854	tsa	tniabr	1854-tsa-tniabr	1888	ga	wdmc	1888-ga-wdmc	FALSE	train	1854-tsa-tniabr 1888-ga-wdmc	0	TRUE
1880	cdw	mwotn	1880-cdw-mwotn	1912	rwc	tbol	1912-rwc-tbol	FALSE	train	1880-cdw-mwotn 1912-rwc-tbol	0	TRUE
1901	rwc	c	1901-rwc-c	1908	wdh	far	1908-wdh-far	FALSE	train	1901-rwc-c 1908-wdh-far	0	TRUE
1867	wdh	ij	1867-wdh-ij	1899	wdh	arl	1899-wdh-arl	TRUE	train	1867-wdh-ij 1899-wdh-arl	1	TRUE
1911	rwc	j	1911-rwc-j	1915	rwc	tgp	1915-rwc-tgp	TRUE	train	1911-rwc-j 1915-rwc-tgp	1	TRUE
1868	amd	sa	1868-amd-sa	1899	amd	thos	1899-amd-thos	TRUE	train	1868-amd-sa 1899-amd-thos	1	TRUE
1860	wta	lbl	1860-wta-lbl	1876	sw	tgoc-c	1876-sw-tgoc-c	FALSE	train	1860-wta-lbl 1876-sw-tgoc-c	0	TRUE
1883	amd	fgh	1883-amd-fgh	1906	amd	algioq	1906-amd-algioq	TRUE	train	1883-amd-fgh 1906-amd-algioq	1	TRUE
1851	tsa	tlasorl	1851-tsa-tlasorl	1889	tsa	hbe	1889-tsa-hbe	TRUE	train	1851-tsa-tlasorl 1889-tsa-hbe	1	TRUE
1884	sw	arw	1884-sw-arw	1898	amd	algiob	1898-amd-algiob	FALSE	train	1884-sw-arw 1898-amd-algiob	0	TRUE
1870	amd	wfah	1870-amd-wfah	1906	rwc	tfc	1906-rwc-tfc	FALSE	train	1870-amd-wfah 1906-rwc-tfc	0	TRUE
1860	sw	sas-v2-c	1860-sw-sas-v2-c	1877	sw	pn	1877-sw-pn	TRUE	train	1860-sw-sas-v2-c 1877-sw-pn	1	TRUE
1907	hm	tbm	1907-hm-tbm	1908	hm	tlotm	1908-hm-tlotm	TRUE	train	1907-hm-tbm 1908-hm-tlotm	1	TRUE
1896	amd	algiony	1896-amd-algiony	1905	amd	algiosf	1905-amd-algiosf	TRUE	train	1896-amd-algiony 1905-amd-algiosf	1	TRUE
1907	rwc	tys	1907-rwc-tys	1915	rwc	wgt	1915-rwc-wgt	TRUE	train	1907-rwc-tys 1915-rwc-wgt	1	TRUE
1880	sw	teoac	1880-sw-teoac	1895	rwc	tkiy	1895-rwc-tkiy	FALSE	train	1880-sw-teoac 1895-rwc-tkiy	0	TRUE
1874	cdw	batsot	1874-cdw-batsot	1913	rwc	qa	1913-rwc-qa	FALSE	train	1874-cdw-batsot 1913-rwc-qa	0	TRUE
1884	es	b	1884-es-b	1894	rwc	itq	1894-rwc-itq	FALSE	train	1884-es-b 1894-rwc-itq	0	TRUE
1871	amd	ks	1871-amd-ks	1913	amd	trhcag	1913-amd-trhcag	TRUE	train	1871-amd-ks 1913-amd-trhcag	1	TRUE
1871	amd	hd	1871-amd-hd	1903	amd	algiosl	1903-amd-algiosl	TRUE	train	1871-amd-hd 1903-amd-algiosl	1	TRUE
1906	es	ha	1906-es-ha	1912	hm	tpoh	1912-hm-tpoh	FALSE	train	1906-es-ha 1912-hm-tpoh	0	TRUE
1903	amd	algiosl	1903-amd-algiosl	1915	hm	tmdm	1915-hm-tmdm	FALSE	train	1903-amd-algiosl 1915-hm-tmdm	0	TRUE
1870	sw	wsc	1870-sw-wsc	1905	hm	tpe	1905-hm-tpe	FALSE	train	1870-sw-wsc 1905-hm-tpe	0	TRUE
1858	tsa	thbnth	1858-tsa-thbnth	1885	wdh	is	1885-wdh-is	FALSE	train	1858-tsa-thbnth 1885-wdh-is	0	TRUE
1880	mh	lipp-nf	1880-mh-lipp-nf	1903	amd	hgs	1903-amd-hgs	FALSE	train	1880-mh-lipp-nf 1903-amd-hgs	0	TRUE
1852	sw	q-v2	1852-sw-q-v2	1864	sw	mh	1864-sw-mh	TRUE	train	1852-sw-q-v2 1864-sw-mh	1	TRUE
1871	sw	thit	1871-sw-thit	1876	sw	wh-c	1876-sw-wh-c	TRUE	train	1871-sw-thit 1876-sw-wh-c	1	TRUE
1884	lma	sws	1884-lma-sws	1889	tsa	hbe	1889-tsa-hbe	FALSE	train	1884-lma-sws 1889-tsa-hbe	0	TRUE
1852	sw	q-v2	1852-sw-q-v2	1868	sw	ditf	1868-sw-ditf	TRUE	train	1852-sw-q-v2 1868-sw-ditf	1	TRUE
1880	amd	liagc	1880-amd-liagc	1898	amd	algiob	1898-amd-algiob	TRUE	train	1880-amd-liagc 1898-amd-algiob	1	TRUE
1871	sw	thit	1871-sw-thit	1884	sw	arw	1884-sw-arw	TRUE	train	1871-sw-thit 1884-sw-arw	1	TRUE
1865	wta	tyl	1865-wta-tyl	1883	amd	fgh	1883-amd-fgh	FALSE	train	1865-wta-tyl 1883-amd-fgh	0	TRUE
1852	tsa	hhalp	1852-tsa-hhalp	1860	tsa	tah	1860-tsa-tah	TRUE	train	1852-tsa-hhalp 1860-tsa-tah	1	TRUE
1864	sw	mh	1864-sw-mh	1872	sw	t	1872-sw-t	TRUE	train	1864-sw-mh 1872-sw-t	1	TRUE
1856	wta	non	1856-wta-non	1870	wta	dad	1870-wta-dad	TRUE	train	1856-wta-non 1870-wta-dad	1	TRUE
1859	tsa	lg	1859-tsa-lg	1868	tsa	aasaos	1868-tsa-aasaos	TRUE	train	1859-tsa-lg 1868-tsa-aasaos	1	TRUE
1868	tsa	aasaos	1868-tsa-aasaos	1881	cdw	cjs	1881-cdw-cjs	FALSE	train	1868-tsa-aasaos 1881-cdw-cjs	0	TRUE
1886	amd	fohh	1886-amd-fohh	1923	ga	bo	1923-ga-bo	FALSE	train	1886-amd-fohh 1923-ga-bo	0	TRUE
1852	sw	q	1852-sw-q	1861	sw	tcobh	1861-sw-tcobh	TRUE	train	1852-sw-q 1861-sw-tcobh	1	TRUE
1866	sw	twwfe	1866-sw-twwfe	1911	hm	tcfb	1911-hm-tcfb	FALSE	train	1866-sw-twwfe 1911-hm-tcfb	0	TRUE
1897	ga	psaht	1897-ga-psaht	1908	ga	tgi	1908-ga-tgi	TRUE	train	1897-ga-psaht 1908-ga-tgi	1	TRUE
1868	wta	osb	1868-wta-osb	1893	wta	avu	1893-wta-avu	TRUE	train	1868-wta-osb 1893-wta-avu	1	TRUE
1873	tsa	ca	1873-tsa-ca	1889	tsa	hbe	1889-tsa-hbe	TRUE	train	1873-tsa-ca 1889-tsa-hbe	1	TRUE
1860	tsa	tah	1860-tsa-tah	1910	wdh	ii	1910-wdh-ii	FALSE	train	1860-tsa-tah 1910-wdh-ii	0	TRUE
1856	tsa	fan	1856-tsa-fan	1889	tsa	hbe	1889-tsa-hbe	TRUE	train	1856-tsa-fan 1889-tsa-hbe	1	TRUE
1853	tsa	fpotwol	1853-tsa-fpotwol	1872	tsa	tyiamt	1872-tsa-tyiamt	TRUE	train	1853-tsa-fpotwol 1872-tsa-tyiamt	1	TRUE
1874	wdh	afc	1874-wdh-afc	1879	wdh	tlofa	1879-wdh-tlofa	TRUE	train	1874-wdh-afc 1879-wdh-tlofa	1	TRUE
1871	sw	thit	1871-sw-thit	1877	sw	pn-?	1877-sw-pn-?	TRUE	train	1871-sw-thit 1877-sw-pn-?	1	TRUE
1888	es	e	1888-es-e	1894	cfw	hc	1894-cfw-hc	FALSE	train	1888-es-e 1894-cfw-hc	0	TRUE
1887	wdh	ah	1887-wdh-ah	1896	wdh	tlatlh	1896-wdh-tlatlh	TRUE	train	1887-wdh-ah 1896-wdh-tlatlh	1	TRUE
1852	tsa	trowww	1852-tsa-trowww	1868	tsa	aasaos	1868-tsa-aasaos	TRUE	train	1852-tsa-trowww 1868-tsa-aasaos	1	TRUE
1867	wdh	ij	1867-wdh-ij	1884	wdh	trpsl	1884-wdh-trpsl	TRUE	train	1867-wdh-ij 1884-wdh-trpsl	1	TRUE
1873	amd	hn	1873-amd-hn	1907	rwc	tys	1907-rwc-tys	FALSE	train	1873-amd-hn 1907-rwc-tys	0	TRUE
1902	wdh	tk	1902-wdh-tk	1903	amd	hgs	1903-amd-hgs	FALSE	train	1902-wdh-tk 1903-amd-hgs	0	TRUE
1906	amd	ael	1906-amd-ael	1909	amd	hgt	1909-amd-hgt	TRUE	train	1906-amd-ael 1909-amd-hgt	1	TRUE
1883	amd	fgh	1883-amd-fgh	1913	amd	amc	1913-amd-amc	TRUE	train	1883-amd-fgh 1913-amd-amc	1	TRUE
1871	amd	hd	1871-amd-hd	1906	amd	algioq	1906-amd-algioq	TRUE	train	1871-amd-hd 1906-amd-algioq	1	TRUE
1872	tsa	tyiamt	1872-tsa-tyiamt	1905	amd	algiosf	1905-amd-algiosf	FALSE	train	1872-tsa-tyiamt 1905-amd-algiosf	0	TRUE
1852	sw	q	1852-sw-q	1905	amd	hgaah	1905-amd-hgaah	FALSE	train	1852-sw-q 1905-amd-hgaah	0	TRUE
1881	amd	awi	1881-amd-awi	1898	amd	algiob	1898-amd-algiob	TRUE	train	1881-amd-awi 1898-amd-algiob	1	TRUE
1880	mh	lipp-nf	1880-mh-lipp-nf	1913	hm	pc	1913-hm-pc	FALSE	train	1880-mh-lipp-nf 1913-hm-pc	0	TRUE
1871	amd	ks	1871-amd-ks	1917	ga	tlp	1917-ga-tlp	FALSE	train	1871-amd-ks 1917-ga-tlp	0	TRUE
1854	mh	a	1854-mh-a	1887	lma	agfg	1887-lma-agfg	FALSE	train	1854-mh-a 1887-lma-agfg	0	TRUE
1865	wta	tyl	1865-wta-tyl	1868	wta	fof	1868-wta-fof	TRUE	train	1865-wta-tyl 1868-wta-fof	1	TRUE
1880	lma	jaj	1880-lma-jaj	1917	ew	s	1917-ew-s	FALSE	train	1880-lma-jaj 1917-ew-s	0	TRUE
1887	wdh	ah	1887-wdh-ah	1892	wdh	tqom	1892-wdh-tqom	TRUE	train	1887-wdh-ah 1892-wdh-tqom	1	TRUE
1898	amd	algiob	1898-amd-algiob	1906	amd	algioq	1906-amd-algioq	TRUE	train	1898-amd-algiob 1906-amd-algioq	1	TRUE
1871	wdh	twj	1871-wdh-twj	1896	wdh	tlatlh	1896-wdh-tlatlh	TRUE	train	1871-wdh-twj 1896-wdh-tlatlh	1	TRUE
1876	mt	taots	1876-mt-taots	1916	wdh	yomy	1916-wdh-yomy	FALSE	train	1876-mt-taots 1916-wdh-yomy	0	TRUE
1851	tsa	lilfawwrt	1851-tsa-lilfawwrt	1873	amd	hn	1873-amd-hn	FALSE	train	1851-tsa-lilfawwrt 1873-amd-hn	0	TRUE
1856	wta	non	1856-wta-non	1870	wta	pap	1870-wta-pap	TRUE	train	1856-wta-non 1870-wta-pap	1	TRUE
1899	wdh	arl	1899-wdh-arl	1901	amd	algino	1901-amd-algino	FALSE	train	1899-wdh-arl 1901-amd-algino	0	TRUE
1853	tsa	hlas	1853-tsa-hlas	1909	wdh	sec	1909-wdh-sec	FALSE	train	1853-tsa-hlas 1909-wdh-sec	0	TRUE
1889	mt	acyikac	1889-mt-acyikac	1907	amd	hgs	1907-amd-hgs	FALSE	train	1889-mt-acyikac 1907-amd-hgs	0	TRUE
1884	lma	sws	1884-lma-sws	1889	lma	ll-v3	1889-lma-ll-v3	TRUE	train	1884-lma-sws 1889-lma-ll-v3	1	TRUE
1879	wdh	tlofa	1879-wdh-tlofa	1908	wdh	far	1908-wdh-far	TRUE	train	1879-wdh-tlofa 1908-wdh-far	1	TRUE
1860	sw	sas-v2-c	1860-sw-sas-v2-c	1876	sw	wh-c	1876-sw-wh-c	TRUE	train	1860-sw-sas-v2-c 1876-sw-wh-c	1	TRUE
1865	wta	tyl	1865-wta-tyl	1866	wta	hah	1866-wta-hah	TRUE	train	1865-wta-tyl 1866-wta-hah	1	TRUE
1851	tsa	wt	1851-tsa-wt	1866	wta	haw	1866-wta-haw	FALSE	train	1851-tsa-wt 1866-wta-haw	0	TRUE
1904	amd	algic	1904-amd-algic	1918	rwc	tmw	1918-rwc-tmw	FALSE	train	1904-amd-algic 1918-rwc-tmw	0	TRUE
1902	wdh	tfotpb	1902-wdh-tfotpb	1915	wdh	tdots	1915-wdh-tdots	TRUE	train	1902-wdh-tfotpb 1915-wdh-tdots	1	TRUE
1871	wta	nl	1871-wta-nl	1908	hm	tlotm	1908-hm-tlotm	FALSE	train	1871-wta-nl 1908-hm-tlotm	0	TRUE
1851	tsa	wftw	1851-tsa-wftw	1872	tsa	tyiamt	1872-tsa-tyiamt	TRUE	train	1851-tsa-wftw 1872-tsa-tyiamt	1	TRUE
1897	amd	hpitw	1897-amd-hpitw	1908	amd	algios	1908-amd-algios	TRUE	train	1897-amd-hpitw 1908-amd-algios	1	TRUE
1851	tsa	wt	1851-tsa-wt	1865	tsa	nbm	1865-tsa-nbm	TRUE	train	1851-tsa-wt 1865-tsa-nbm	1	TRUE
1856	sw	hots	1856-sw-hots	1870	amd	kar	1870-amd-kar	FALSE	train	1856-sw-hots 1870-amd-kar	0	TRUE
1868	wta	dtr	1868-wta-dtr	1880	mh	csith-nf	1880-mh-csith-nf	FALSE	train	1868-wta-dtr 1880-mh-csith-nf	0	TRUE
1867	amd	sd	1867-amd-sd	1880	lma	jaj	1880-lma-jaj	FALSE	train	1867-amd-sd 1880-lma-jaj	0	TRUE
1868	wta	fof	1868-wta-fof	1870	wta	pap	1870-wta-pap	TRUE	train	1868-wta-fof 1870-wta-pap	1	TRUE
1897	amd	ha	1897-amd-ha	1909	amd	hgt	1909-amd-hgt	TRUE	train	1897-amd-ha 1909-amd-hgt	1	TRUE
1889	wdh	ahonf-v2	1889-wdh-ahonf-v2	1901	wdh	apopl	1901-wdh-apopl	TRUE	train	1889-wdh-ahonf-v2 1901-wdh-apopl	1	TRUE
1890	amd	algiop	1890-amd-algiop	1911	rwc	j	1911-rwc-j	FALSE	train	1890-amd-algiop 1911-rwc-j	0	TRUE
1870	amd	wfah	1870-amd-wfah	1903	amd	hgs	1903-amd-hgs	TRUE	train	1870-amd-wfah 1903-amd-hgs	1	TRUE
1894	amd	iwrt	1894-amd-iwrt	1922	hm	tre-ia	1922-hm-tre-ia	FALSE	train	1894-amd-iwrt 1922-hm-tre-ia	0	TRUE
1879	lma	ajsb	1879-lma-ajsb	1915	rwc	tgp	1915-rwc-tgp	FALSE	train	1879-lma-ajsb 1915-rwc-tgp	0	TRUE
1875	mh	blat-nf	1875-mh-blat-nf	1880	cfw	rtk	1880-cfw-rtk	FALSE	train	1875-mh-blat-nf 1880-cfw-rtk	0	TRUE
1870	amd	wfah	1870-amd-wfah	1909	amd	hgt	1909-amd-hgt	TRUE	train	1870-amd-wfah 1909-amd-hgt	1	TRUE
1891	amd	thobh	1891-amd-thobh	1908	amd	algios	1908-amd-algios	TRUE	train	1891-amd-thobh 1908-amd-algios	1	TRUE
1850	sw	www-v2	1850-sw-www-v2	1868	sw	ditf	1868-sw-ditf	TRUE	train	1850-sw-www-v2 1868-sw-ditf	1	TRUE
1906	ga	r	1906-ga-r	1921	ga	sil	1921-ga-sil	TRUE	train	1906-ga-r 1921-ga-sil	1	TRUE
1886	wdh	tmc	1886-wdh-tmc	1902	wdh	tfotpb	1902-wdh-tfotpb	TRUE	train	1886-wdh-tmc 1902-wdh-tfotpb	1	TRUE
1889	wdh	ahonf-v1	1889-wdh-ahonf-v1	1914	rwc	a	1914-rwc-a	FALSE	train	1889-wdh-ahonf-v1 1914-rwc-a	0	TRUE
1847	tsa	tm-ia	1847-tsa-tm-ia	1871	wdh	ss	1871-wdh-ss	FALSE	train	1847-tsa-tm-ia 1871-wdh-ss	0	TRUE
1858	tsa	thbnth	1858-tsa-thbnth	1875	tsa	dowithoaf	1875-tsa-dowithoaf	TRUE	train	1858-tsa-thbnth 1875-tsa-dowithoaf	1	TRUE
1880	mh	csith-nf	1880-mh-csith-nf	1896	mh	tsoahh	1896-mh-tsoahh	TRUE	train	1880-mh-csith-nf 1896-mh-tsoahh	1	TRUE
1888	es	e	1888-es-e	1891	es	mm	1891-es-mm	TRUE	train	1888-es-e 1891-es-mm	1	TRUE
1873	tsa	ca	1873-tsa-ca	1909	amd	hgt	1909-amd-hgt	FALSE	train	1873-tsa-ca 1909-amd-hgt	0	TRUE
1877	wdh	aca	1877-wdh-aca	1908	wdh	far	1908-wdh-far	TRUE	train	1877-wdh-aca 1908-wdh-far	1	TRUE
1858	tsa	thbnth	1858-tsa-thbnth	1870	amd	kar	1870-amd-kar	FALSE	train	1858-tsa-thbnth 1870-amd-kar	0	TRUE
1897	amd	hpitw	1897-amd-hpitw	1904	amd	algic	1904-amd-algic	TRUE	train	1897-amd-hpitw 1904-amd-algic	1	TRUE
1898	wdh	aoec	1898-wdh-aoec	1913	wdh	fst	1913-wdh-fst	TRUE	train	1898-wdh-aoec 1913-wdh-fst	1	TRUE
1871	amd	ks	1871-amd-ks	1876	amd	nkk	1876-amd-nkk	TRUE	train	1871-amd-ks 1876-amd-nkk	1	TRUE
1889	mt	acyikac	1889-mt-acyikac	1894	es	e	1894-es-e	FALSE	train	1889-mt-acyikac 1894-es-e	0	TRUE
1901	wdh	apopl	1901-wdh-apopl	1907	mt	cfma	1907-mt-cfma	FALSE	train	1901-wdh-apopl 1907-mt-cfma	0	TRUE
1847	tsa	tm-ia	1847-tsa-tm-ia	1907	ga	a	1907-ga-a	FALSE	train	1847-tsa-tm-ia 1907-ga-a	0	TRUE
1893	wta	avu	1893-wta-avu	1902	ga	tc	1902-ga-tc	FALSE	train	1893-wta-avu 1902-ga-tc	0	TRUE
1893	lma	ct	1893-lma-ct	1897	amd	ha	1897-amd-ha	FALSE	train	1893-lma-ct 1897-amd-ha	0	TRUE
1889	ga	hs	1889-ga-hs	1898	ga	tc	1898-ga-tc	TRUE	train	1889-ga-hs 1898-ga-tc	1	TRUE
1894	wta	ab	1894-wta-ab	1898	amd	algiob	1898-amd-algiob	FALSE	train	1894-wta-ab 1898-amd-algiob	0	TRUE
1866	amd	it	1866-amd-it	1902	amd	algiod	1902-amd-algiod	TRUE	train	1866-amd-it 1902-amd-algiod	1	TRUE
1893	mt	ttopw	1893-mt-ttopw	1894	es	e	1894-es-e	FALSE	train	1893-mt-ttopw 1894-es-e	0	TRUE
1874	amd	sd	1874-amd-sd	1897	ga	psaht	1897-ga-psaht	FALSE	train	1874-amd-sd 1897-ga-psaht	0	TRUE
1867	wdh	ij	1867-wdh-ij	1902	wdh	tfotpb	1902-wdh-tfotpb	TRUE	train	1867-wdh-ij 1902-wdh-tfotpb	1	TRUE
1894	es	e	1894-es-e	1909	hm	tgg	1909-hm-tgg	FALSE	train	1894-es-e 1909-hm-tgg	0	TRUE
1884	wdh	trpsl	1884-wdh-trpsl	1902	rwc	tmaa	1902-rwc-tmaa	FALSE	train	1884-wdh-trpsl 1902-rwc-tmaa	0	TRUE
1884	es	b	1884-es-b	1919	es	tpc	1919-es-tpc	TRUE	train	1884-es-b 1919-es-tpc	1	TRUE
1875	tsa	dowithoaf	1875-tsa-dowithoaf	1915	rwc	wgt	1915-rwc-wgt	FALSE	train	1875-tsa-dowithoaf 1915-rwc-wgt	0	TRUE
1883	amd	wkm	1883-amd-wkm	1908	amd	algios	1908-amd-algios	TRUE	train	1883-amd-wkm 1908-amd-algios	1	TRUE
1868	sw	ditf	1868-sw-ditf	1889	amd	amaae	1889-amd-amaae	FALSE	train	1868-sw-ditf 1889-amd-amaae	0	TRUE
1885	wdh	is	1885-wdh-is	1896	wdh	tlatlh	1896-wdh-tlatlh	TRUE	train	1885-wdh-is 1896-wdh-tlatlh	1	TRUE
1868	tsa	aasaos	1868-tsa-aasaos	1871	amd	ks	1871-amd-ks	FALSE	train	1868-tsa-aasaos 1871-amd-ks	0	TRUE
